id,invoice_id,amount,date,method
PAY-01789,INV-01789,5247.55,2025-04-09,credit_card
PAY-01792,INV-01792,7428.62,2024-12-22,wire
PAY-01793,INV-01793,7818.31,2025-11-06,ACH
PAY-01794,INV-01794,6844.8,2025-02-24,check
PAY-01797,INV-01797,7399.99,2025-05-08,wire
PAY-01798,INV-01798,75446.18,2025-04-08,ACH
PAY-01799,INV-01799,6455.4,2025-11-15,check
PAY-01800,INV-01800,4398.83,2024-12-09,credit_card
PAY-01801,INV-01801,73192.57,2025-04-29,wire
PAY-01802,INV-01802,7581.85,2025-10-03,ACH
PAY-01803,INV-01803,8651.15,2025-10-29,credit_card
PAY-01804,INV-01804,6734.43,2025-05-31,check
PAY-01805,INV-01805,37335.88,2025-08-31,check
PAY-01806,INV-01806,6690.46,2024-12-23,credit_card
PAY-01807,INV-01807,3281.18,2025-10-21,wire
PAY-01808,INV-01808,2050.53,2025-06-06,check
PAY-01809,INV-01809,1372.48,2025-02-27,wire
PAY-01810,INV-01810,6699.29,2025-08-12,ACH
PAY-01811,INV-01811,13616.06,2025-04-29,check
PAY-01813,INV-01813,19477.39,2025-01-04,credit_card
PAY-01816,INV-01816,13977.47,2025-05-17,wire
PAY-01820,INV-01820,81532.08,2025-08-22,credit_card
PAY-01821,INV-01821,7502.12,2025-04-08,credit_card
PAY-01822,INV-01822,6946.16,2025-09-08,wire
PAY-01823,INV-01823,3350.26,2025-08-19,wire
PAY-01825,INV-01825,4676.4,2025-10-11,wire
PAY-01827,INV-01827,788.23,2025-08-17,ACH
PAY-01828,INV-01828,4752.16,2025-01-17,ACH
PAY-01830,INV-01830,26561.72,2025-03-15,credit_card
PAY-01831,INV-01831,39304.59,2025-09-19,check
PAY-01833,INV-01833,6050.04,2025-08-23,check
PAY-01834,INV-01834,9375.85,2025-08-19,wire
PAY-01835,INV-01835,30670.73,2025-07-09,wire
PAY-01836,INV-01836,2345.05,2025-11-15,check
PAY-01837,INV-01837,24187.19,2025-07-17,ACH
PAY-01838,INV-01838,5391.78,2025-05-13,check
PAY-01840,INV-01840,1852.36,2025-08-01,wire
PAY-01841,INV-01841,7877.24,2025-09-28,check
PAY-01842,INV-01842,51649.07,2025-08-18,check
PAY-01843,INV-01843,26362.53,2025-11-12,ACH
PAY-01845,INV-01845,6894.51,2025-08-29,ACH
PAY-01846,INV-01846,26813.11,2025-09-12,wire
PAY-01847,INV-01847,11132.63,2025-03-06,ACH
PAY-01848,INV-01848,7326.74,2025-06-13,credit_card
PAY-01849,INV-01849,104799.47,2025-03-28,ACH
PAY-01850,INV-01850,7101.74,2026-01-05,check
PAY-01851,INV-01851,4886.68,2025-10-23,wire
PAY-01852,INV-01852,7411.15,2025-09-07,wire
PAY-01854,INV-01854,6445.86,2025-02-15,check
PAY-01856,INV-01856,14808.6,2025-06-12,wire
PAY-01858,INV-01858,6124.98,2025-10-20,ACH
PAY-01860,INV-01860,11987.48,2025-08-21,credit_card
PAY-01861,INV-01861,3313.56,2025-02-23,credit_card
PAY-01862,INV-01862,30169.1,2025-11-01,wire
PAY-01863,INV-01863,28479.53,2025-04-07,check
PAY-01864,INV-01864,1058.11,2025-10-13,check
PAY-01865,INV-01865,1065.59,2024-11-29,ACH
PAY-01866,INV-01866,7742.33,2025-04-09,wire
PAY-01867,INV-01867,1414.84,2025-04-07,ACH
PAY-01869,INV-01869,1095.59,2025-03-10,check
PAY-01870,INV-01870,2660.48,2025-06-28,ACH
PAY-01871,INV-01871,547.35,2025-06-04,check
PAY-01872,INV-01872,6212.5,2025-02-25,check
PAY-01873,INV-01873,18813.38,2025-12-19,ACH
PAY-01874,INV-01874,17066.57,2025-01-16,check
PAY-01875,INV-01875,31400.4,2025-10-27,credit_card
PAY-01876,INV-01876,3178.36,2026-01-15,ACH
PAY-01877,INV-01877,5608.11,2025-02-25,wire
PAY-01878,INV-01878,4247.71,2025-09-07,check
PAY-01879,INV-01879,25553.02,2025-11-12,check
PAY-01880,INV-01880,7015.12,2025-06-23,credit_card
PAY-01881,INV-01881,7622.26,2025-07-22,ACH
PAY-01883,INV-01883,4947.03,2025-12-04,wire
PAY-01884,INV-01884,3441.74,2025-09-30,ACH
PAY-01885,INV-01885,3763.31,2025-07-15,ACH
PAY-01886,INV-01886,4075.25,2025-02-18,check
PAY-01887,INV-01887,4178.8,2025-09-11,credit_card
PAY-01888,INV-01888,1470.71,2025-04-14,check
PAY-01889,INV-01889,4739.96,2025-08-18,check
PAY-01891,INV-01891,53106.07,2025-08-13,credit_card
PAY-01892,INV-01892,6647.43,2024-12-29,ACH
PAY-01893,INV-01893,29558.27,2024-12-23,credit_card
PAY-01894,INV-01894,3871.14,2026-01-11,wire
PAY-01895,INV-01895,34672.05,2025-09-06,check
PAY-01896,INV-01896,1595.9,2025-05-09,check
PAY-01897,INV-01897,6681.02,2025-11-04,credit_card
PAY-01898,INV-01898,32959.7,2025-06-06,wire
PAY-01899,INV-01899,14134.58,2025-10-02,ACH
PAY-01900,INV-01900,7323.55,2025-01-21,credit_card
PAY-01901,INV-01901,2855.65,2025-02-14,wire
PAY-01902,INV-01902,7670.79,2025-12-19,ACH
PAY-01903,INV-01903,5891.28,2025-06-03,check
PAY-01904,INV-01904,24796.59,2025-09-20,ACH
PAY-01905,INV-01905,7235.73,2025-10-13,wire
PAY-01906,INV-01906,1108.69,2025-09-02,wire
PAY-01907,INV-01907,3622.65,2025-05-25,ACH
PAY-01908,INV-01908,6220.73,2025-12-17,ACH
PAY-01910,INV-01910,7658.16,2025-12-07,wire
PAY-01913,INV-01913,22201.28,2025-05-14,check
PAY-01914,INV-01914,10328.95,2025-11-14,credit_card
PAY-01915,INV-01915,3307.25,2025-05-06,ACH
PAY-01916,INV-01916,1393.76,2025-08-19,credit_card
PAY-01917,INV-01917,60569.08,2025-03-06,check
PAY-01918,INV-01918,24957.24,2025-06-30,credit_card
PAY-01919,INV-01919,21232.29,2025-08-30,ACH
PAY-01920,INV-01920,5432.61,2025-09-24,ACH
PAY-01921,INV-01921,2955.19,2025-02-20,credit_card
PAY-01922,INV-01922,39537.34,2025-01-26,credit_card
PAY-01923,INV-01923,734.0,2024-12-07,wire
PAY-01924,INV-01924,1229.25,2025-12-03,check
PAY-01927,INV-01927,6081.95,2025-04-10,ACH
PAY-01928,INV-01928,2261.02,2025-02-08,credit_card
PAY-01930,INV-01930,18209.88,2025-03-20,wire
PAY-01932,INV-01932,21770.99,2025-02-28,wire
PAY-01933,INV-01933,29138.63,2025-11-10,check
PAY-01934,INV-01934,68852.76,2025-03-22,ACH
PAY-01936,INV-01936,24285.84,2025-03-01,wire
PAY-01937,INV-01937,3513.34,2025-04-23,check
PAY-01938,INV-01938,4567.01,2025-03-09,credit_card
PAY-01939,INV-01939,7435.39,2025-09-01,check
PAY-01940,INV-01940,7387.24,2025-07-10,wire
PAY-01941,INV-01941,6490.52,2024-12-22,ACH
PAY-01942,INV-01942,8915.8,2024-12-29,ACH
PAY-01943,INV-01943,113450.53,2025-11-06,wire
PAY-01944,INV-01944,93185.47,2025-10-01,wire
PAY-01945,INV-01945,4827.65,2025-11-12,credit_card
PAY-01946,INV-01946,5704.57,2024-12-23,check
PAY-01947,INV-01947,8773.03,2025-01-20,wire
PAY-01948,INV-01948,27338.7,2025-07-17,ACH
PAY-01949,INV-01949,2053.16,2025-12-19,ACH
PAY-01950,INV-01950,3522.51,2025-03-13,wire
PAY-01951,INV-01951,19998.34,2025-11-08,wire
PAY-01952,INV-01952,2897.24,2025-06-07,check
PAY-01953,INV-01953,4542.63,2025-02-01,check
PAY-01955,INV-01955,2391.17,2025-06-21,ACH
PAY-01956,INV-01956,3030.37,2025-01-30,wire
PAY-01957,INV-01957,29641.4,2025-01-28,credit_card
PAY-01958,INV-01958,20555.05,2025-06-20,credit_card
PAY-01959,INV-01959,7437.35,2024-12-31,wire
PAY-01960,INV-01960,105355.51,2025-10-18,wire
PAY-01961,INV-01961,1076.15,2024-12-27,credit_card
PAY-01962,INV-01962,3325.4,2025-01-16,check
PAY-01963,INV-01963,4200.13,2024-12-26,ACH
PAY-01964,INV-01964,39257.89,2025-03-28,wire
PAY-01968,INV-01968,33752.73,2025-01-04,ACH
PAY-01969,INV-01969,5448.96,2025-10-26,wire
PAY-01972,INV-01972,566.43,2025-06-07,check
PAY-01973,INV-01973,2101.71,2025-01-27,credit_card
PAY-01974,INV-01974,6529.02,2024-12-17,credit_card
PAY-01975,INV-01975,22968.46,2025-07-08,check
PAY-01976,INV-01976,6709.82,2025-10-25,ACH
PAY-01977,INV-01977,3459.72,2025-01-15,check
PAY-01978,INV-01978,7306.31,2025-05-15,credit_card
PAY-01979,INV-01979,4992.34,2025-10-21,ACH
PAY-01980,INV-01980,36207.77,2025-03-18,wire
PAY-01981,INV-01981,3983.8,2025-10-17,wire
PAY-01982,INV-01982,38197.36,2024-12-19,check
PAY-01983,INV-01983,80520.48,2025-04-01,wire
PAY-01984,INV-01984,4377.48,2025-06-26,wire
PAY-01985,INV-01985,2667.1,2024-11-24,credit_card
PAY-01986,INV-01986,1938.85,2025-12-10,wire
PAY-01987,INV-01987,26456.88,2025-02-05,credit_card
PAY-01988,INV-01988,2908.57,2025-07-08,credit_card
PAY-01989,INV-01989,2352.7,2025-08-05,ACH
PAY-01990,INV-01990,2530.55,2025-02-12,ACH
PAY-01991,INV-01991,32442.93,2025-11-07,check
PAY-01994,INV-01994,1395.84,2025-09-07,check
PAY-01996,INV-01996,5650.43,2025-06-30,ACH
PAY-01997,INV-01997,62980.26,2025-11-11,credit_card
PAY-01998,INV-01998,672.16,2025-12-08,ACH
PAY-01999,INV-01999,4562.83,2025-11-05,check
PAY-02001,INV-02001,37116.89,2025-12-04,check
PAY-02002,INV-02002,2100.41,2025-07-01,credit_card
PAY-02003,INV-02003,6043.73,2025-12-11,wire
PAY-02004,INV-02004,6421.91,2025-07-15,wire
PAY-02005,INV-02005,3816.42,2024-12-14,credit_card
PAY-02006,INV-02006,3530.05,2025-01-10,wire
PAY-02007,INV-02007,3345.83,2025-11-04,credit_card
PAY-02008,INV-02008,29957.44,2025-07-13,wire
PAY-02009,INV-02009,3772.19,2025-06-17,wire
PAY-02010,INV-02010,1685.74,2025-07-01,credit_card
PAY-02011,INV-02011,1967.84,2025-01-14,credit_card
PAY-02012,INV-02012,5115.87,2026-01-09,credit_card
PAY-02013,INV-02013,10216.03,2025-08-14,wire
PAY-02014,INV-02014,7337.26,2025-06-14,credit_card
PAY-02015,INV-02015,4609.54,2025-10-03,ACH
PAY-02017,INV-02017,3969.03,2025-03-16,wire
PAY-02018,INV-02018,2542.53,2025-01-18,check
PAY-02019,INV-02019,1752.51,2025-12-14,wire
PAY-02020,INV-02020,44578.89,2025-07-25,ACH
PAY-02022,INV-02022,23951.41,2025-05-27,check
PAY-02023,INV-02023,32523.47,2025-10-07,check
PAY-02024,INV-02024,35027.44,2025-06-17,ACH
PAY-02025,INV-02025,2738.32,2024-12-25,wire
PAY-02026,INV-02026,620.31,2025-02-02,ACH
PAY-02027,INV-02027,6453.2,2025-05-25,wire
PAY-02028,INV-02028,7117.88,2025-08-17,ACH
PAY-02029,INV-02029,37296.14,2025-04-11,credit_card
PAY-02031,INV-02031,3807.65,2024-12-28,wire
PAY-02032,INV-02032,12654.28,2025-06-16,wire
PAY-02033,INV-02033,5163.3,2025-08-21,wire
PAY-02035,INV-02035,3334.44,2025-01-03,ACH
PAY-02036,INV-02036,5126.56,2026-01-03,ACH
PAY-02037,INV-02037,1958.7,2025-12-17,credit_card
PAY-02039,INV-02039,21390.73,2025-11-25,wire
PAY-02040,INV-02040,5959.41,2025-05-19,check
PAY-02041,INV-02041,74792.54,2025-07-26,ACH
PAY-02043,INV-02043,7549.55,2025-08-30,credit_card
PAY-02045,INV-02045,7288.81,2025-06-30,wire
PAY-02046,INV-02046,2743.13,2025-09-01,check
PAY-02047,INV-02047,15988.5,2025-02-06,wire
PAY-02048,INV-02048,37815.79,2025-09-12,check
PAY-02049,INV-02049,4913.17,2025-07-27,ACH
PAY-02050,INV-02050,2953.57,2025-04-30,ACH
PAY-02051,INV-02051,23912.97,2025-12-15,credit_card
PAY-02053,INV-02053,3250.75,2024-12-10,ACH
PAY-02054,INV-02054,8499.0,2025-09-25,ACH
PAY-02055,INV-02055,7419.13,2024-12-25,wire
PAY-02056,INV-02056,6776.37,2025-04-05,ACH
PAY-02057,INV-02057,6892.97,2025-04-20,ACH
PAY-02059,INV-02059,3893.81,2025-01-04,wire
PAY-02060,INV-02060,7884.49,2025-01-04,ACH
PAY-02061,INV-02061,35521.91,2025-03-28,wire
PAY-02062,INV-02062,27344.22,2025-03-15,credit_card
PAY-02063,INV-02063,3574.1,2025-07-19,wire
PAY-02064,INV-02064,27966.36,2025-08-15,wire
PAY-02066,INV-02066,29819.96,2025-01-24,wire
PAY-02067,INV-02067,2860.91,2025-03-31,check
PAY-02068,INV-02068,8262.57,2025-08-14,ACH
PAY-02069,INV-02069,4345.88,2025-10-18,ACH
PAY-02070,INV-02070,17625.46,2025-04-13,wire
PAY-02071,INV-02071,6286.76,2025-06-20,check
PAY-02073,INV-02073,6272.84,2025-07-17,wire
PAY-02075,INV-02075,34034.35,2025-07-02,check
PAY-02076,INV-02076,2485.25,2025-07-07,check
PAY-02077,INV-02077,3461.09,2025-10-16,ACH
PAY-02078,INV-02078,858.23,2025-07-10,credit_card
PAY-02079,INV-02079,5572.02,2025-12-18,ACH
PAY-02080,INV-02080,4505.68,2025-10-28,check
PAY-02081,INV-02081,5942.91,2025-05-08,wire
PAY-02082,INV-02082,22069.09,2025-08-09,wire
PAY-02083,INV-02083,2428.19,2025-03-16,check
PAY-02084,INV-02084,39925.98,2025-10-08,ACH
PAY-02086,INV-02086,65129.16,2025-02-18,check
PAY-02087,INV-02087,1415.73,2025-08-17,check
PAY-02088,INV-02088,30386.03,2025-10-26,check
PAY-02089,INV-02089,1717.19,2026-01-13,check
PAY-02091,INV-02091,6554.56,2026-01-04,wire
PAY-02092,INV-02092,12936.29,2025-02-13,wire
PAY-02093,INV-02093,2916.61,2025-07-31,credit_card
PAY-02094,INV-02094,7504.4,2025-03-21,check
PAY-02095,INV-02095,21221.84,2024-12-18,credit_card
PAY-02096,INV-02096,4651.89,2025-06-12,ACH
PAY-02097,INV-02097,6764.2,2025-01-12,check
PAY-02098,INV-02098,5486.18,2025-10-03,check
PAY-02099,INV-02099,3049.56,2025-10-10,wire
PAY-02100,INV-02100,670.49,2025-07-25,credit_card
PAY-02101,INV-02101,5021.8,2025-06-02,wire
PAY-02102,INV-02102,4823.09,2025-11-13,ACH
PAY-02104,INV-02104,5434.25,2025-05-08,check
PAY-02105,INV-02105,19705.99,2024-12-27,check
PAY-02107,INV-02107,4564.73,2025-07-25,ACH
PAY-02108,INV-02108,5363.64,2025-11-19,credit_card
PAY-02109,INV-02109,2138.13,2025-06-19,credit_card
PAY-02111,INV-02111,24164.73,2025-06-28,credit_card
PAY-02112,INV-02112,3533.9,2025-12-13,wire
PAY-02113,INV-02113,6921.05,2025-04-09,check
PAY-02114,INV-02114,1933.74,2025-04-22,ACH
PAY-02115,INV-02115,7753.81,2025-12-19,ACH
PAY-02116,INV-02116,59471.88,2025-04-09,ACH
PAY-02117,INV-02117,2076.54,2025-03-26,wire
PAY-02118,INV-02118,27678.72,2025-03-05,check
PAY-02119,INV-02119,23160.31,2025-04-11,wire
PAY-02120,INV-02120,28304.99,2024-12-21,wire
PAY-02121,INV-02121,24893.34,2025-10-07,credit_card
PAY-02122,INV-02122,1328.12,2025-07-19,ACH
PAY-02123,INV-02123,6392.71,2025-06-23,wire
PAY-02124,INV-02124,67683.52,2025-01-29,ACH
PAY-02126,INV-02126,113397.63,2025-04-22,credit_card
PAY-02127,INV-02127,6965.02,2025-09-28,check
PAY-02128,INV-02128,7240.82,2025-10-14,check
PAY-02129,INV-02129,5101.96,2024-12-06,credit_card
PAY-02131,INV-02131,16945.37,2025-05-26,wire
PAY-02132,INV-02132,1996.0,2025-04-25,credit_card
PAY-02133,INV-02133,1220.67,2025-08-16,wire
PAY-02134,INV-02134,2308.75,2025-02-05,check
PAY-02135,INV-02135,1072.01,2025-02-26,wire
PAY-02136,INV-02136,7541.14,2025-05-13,ACH
PAY-02137,INV-02137,3281.58,2025-10-31,wire
PAY-02138,INV-02138,29348.3,2025-12-02,ACH
PAY-02139,INV-02139,25941.32,2025-02-06,wire
PAY-02140,INV-02140,31506.42,2025-06-30,ACH
PAY-02141,INV-02141,30009.35,2025-10-24,credit_card
PAY-02142,INV-02142,3892.67,2025-02-01,ACH
PAY-02144,INV-02144,6704.58,2025-11-17,ACH
PAY-02145,INV-02145,81864.62,2025-12-03,check
PAY-02146,INV-02146,5650.7,2024-12-19,check
PAY-02147,INV-02147,557.17,2025-08-05,ACH
PAY-02148,INV-02148,1049.1,2025-11-12,credit_card
PAY-02149,INV-02149,29979.4,2025-10-16,credit_card
PAY-02150,INV-02150,7147.91,2025-12-13,ACH
PAY-02151,INV-02151,1791.01,2025-08-01,check
PAY-02152,INV-02152,3543.62,2025-11-15,check
PAY-02153,INV-02153,6474.51,2025-12-23,check
PAY-02154,INV-02154,59460.71,2025-07-15,check
PAY-02155,INV-02155,1848.44,2025-06-03,check
PAY-02157,INV-02157,1201.52,2025-06-22,wire
PAY-02158,INV-02158,6521.53,2025-12-13,credit_card
PAY-02160,INV-02160,53768.15,2025-01-25,ACH
PAY-02161,INV-02161,33335.91,2024-12-20,credit_card
PAY-02162,INV-02162,11664.77,2025-03-17,check
PAY-02163,INV-02163,3286.55,2025-03-26,check
PAY-02164,INV-02164,28526.25,2025-08-19,wire
PAY-02165,INV-02165,1694.56,2025-10-05,wire
PAY-02166,INV-02166,2993.51,2025-03-18,ACH
PAY-02167,INV-02167,696.89,2025-07-08,wire
PAY-02168,INV-02168,1248.63,2026-01-15,ACH
PAY-02169,INV-02169,99770.01,2026-01-11,wire
PAY-02170,INV-02170,4826.19,2025-01-09,ACH
PAY-02174,INV-02174,7364.26,2025-05-06,credit_card
PAY-02175,INV-02175,7613.34,2025-05-10,check
PAY-02176,INV-02176,981.24,2025-04-01,ACH
PAY-02177,INV-02177,5584.27,2025-04-22,wire
PAY-02178,INV-02178,655.32,2025-11-25,ACH
PAY-02179,INV-02179,2104.06,2025-11-29,check
PAY-02180,INV-02180,3160.07,2025-12-07,check
PAY-02182,INV-02182,1134.55,2025-04-02,wire
PAY-02183,INV-02183,4817.82,2025-10-05,ACH
PAY-02184,INV-02184,11245.91,2025-06-09,check
PAY-02185,INV-02185,6738.15,2025-04-24,ACH
PAY-02187,INV-02187,1212.55,2025-11-16,credit_card
PAY-02190,INV-02190,7385.98,2026-01-12,check
PAY-02191,INV-02191,1214.81,2025-08-23,credit_card
PAY-02193,INV-02193,8736.1,2025-05-08,check
PAY-02194,INV-02194,57729.11,2025-04-13,wire
PAY-02195,INV-02195,39265.06,2025-01-12,credit_card
PAY-02196,INV-02196,3259.29,2025-08-09,ACH
PAY-02197,INV-02197,7481.94,2025-05-24,credit_card
PAY-02198,INV-02198,3477.52,2025-10-29,credit_card
PAY-02199,INV-02199,1779.51,2025-11-07,ACH
PAY-02200,INV-02200,53519.13,2025-10-27,check
PAY-02201,INV-02201,4397.6,2025-12-10,check
PAY-02202,INV-02202,22233.14,2025-11-07,check
PAY-02203,INV-02203,89368.63,2025-07-16,ACH
PAY-02204,INV-02204,39659.04,2024-12-11,wire
PAY-02205,INV-02205,7034.26,2024-12-28,credit_card
PAY-02206,INV-02206,6256.96,2025-11-19,ACH
PAY-02207,INV-02207,4627.19,2025-06-07,check
PAY-02208,INV-02208,12380.05,2025-04-24,credit_card
PAY-02209,INV-02209,2315.75,2026-01-13,ACH
PAY-02210,INV-02210,4076.65,2025-10-19,check
PAY-02211,INV-02211,845.9,2025-07-26,credit_card
PAY-02212,INV-02212,89396.72,2025-04-05,wire
PAY-02213,INV-02213,5806.6,2025-04-28,check
PAY-02215,INV-02215,57586.8,2025-01-30,credit_card
PAY-02216,INV-02216,7168.64,2025-12-31,wire
PAY-02217,INV-02217,7639.51,2025-03-25,credit_card
PAY-02218,INV-02218,26657.43,2025-06-11,ACH
PAY-02219,INV-02219,11473.41,2026-01-09,check
PAY-02220,INV-02220,4698.87,2025-05-02,credit_card
PAY-02221,INV-02221,1662.51,2025-06-17,credit_card
PAY-02222,INV-02222,2119.3,2025-03-27,ACH
PAY-02223,INV-02223,2329.71,2025-03-26,check
PAY-02224,INV-02224,5107.53,2025-01-02,credit_card
PAY-02225,INV-02225,24819.37,2025-06-04,wire
PAY-02226,INV-02226,28132.15,2025-07-26,credit_card
PAY-02227,INV-02227,5227.65,2025-07-29,ACH
PAY-02228,INV-02228,11660.03,2025-02-03,check
PAY-02229,INV-02229,6824.81,2025-10-26,check
PAY-02230,INV-02230,82604.13,2025-10-28,check
PAY-02231,INV-02231,2178.01,2025-03-08,check
PAY-02233,INV-02233,5130.46,2025-11-18,wire
PAY-02234,INV-02234,5362.14,2025-04-12,ACH
PAY-02236,INV-02236,5315.55,2025-07-10,wire
PAY-02237,INV-02237,21681.79,2025-10-29,credit_card
PAY-02238,INV-02238,5945.16,2025-12-22,ACH
PAY-02239,INV-02239,645.97,2025-09-02,wire
PAY-02241,INV-02241,32220.9,2025-02-16,check
PAY-02242,INV-02242,3904.0,2025-11-16,check
PAY-02243,INV-02243,7479.58,2025-02-24,check
PAY-02245,INV-02245,8557.98,2025-03-20,ACH
PAY-02246,INV-02246,51775.59,2025-04-26,check
PAY-02247,INV-02247,11663.55,2026-01-01,credit_card
PAY-02248,INV-02248,4841.05,2024-12-03,wire
PAY-02249,INV-02249,29451.62,2025-02-07,wire
PAY-02250,INV-02250,4027.99,2025-08-19,wire
PAY-02251,INV-02251,4350.43,2025-03-15,check
PAY-02252,INV-02252,1867.94,2024-12-20,check
PAY-02253,INV-02253,25038.19,2025-12-13,wire
PAY-02254,INV-02254,6697.5,2024-12-09,check
PAY-02255,INV-02255,74351.18,2026-01-09,wire
PAY-02256,INV-02256,6392.06,2025-06-22,wire
PAY-02257,INV-02257,2436.92,2025-07-24,wire
PAY-02258,INV-02258,4554.65,2025-08-11,ACH
PAY-02259,INV-02259,5554.12,2025-10-01,check
PAY-02260,INV-02260,7527.94,2025-07-23,ACH
PAY-02261,INV-02261,85130.17,2025-06-24,wire
PAY-02262,INV-02262,4956.28,2025-01-26,check
PAY-02263,INV-02263,3724.71,2025-10-17,ACH
PAY-02264,INV-02264,2981.61,2024-12-06,credit_card
PAY-02265,INV-02265,7812.57,2025-07-21,ACH
PAY-02266,INV-02266,30739.86,2024-12-23,credit_card
PAY-02267,INV-02267,20815.23,2025-09-05,credit_card
PAY-02268,INV-02268,3177.03,2025-12-30,wire
PAY-02269,INV-02269,1969.92,2025-06-17,wire
PAY-02270,INV-02270,976.11,2025-07-08,wire
PAY-02275,INV-02275,5957.66,2025-08-03,ACH
PAY-02276,INV-02276,6337.84,2025-12-12,wire
PAY-02278,INV-02278,4495.27,2025-03-08,wire
PAY-02279,INV-02279,37921.18,2024-12-13,wire
PAY-02281,INV-02281,39628.34,2025-02-25,credit_card
PAY-02282,INV-02282,2162.39,2025-04-20,credit_card
PAY-02284,INV-02284,22137.12,2025-04-05,check
PAY-02287,INV-02287,77696.46,2025-02-08,ACH
PAY-02288,INV-02288,29664.01,2025-02-13,ACH
PAY-02289,INV-02289,10616.81,2025-11-28,wire
PAY-02290,INV-02290,3646.13,2025-02-10,wire
PAY-02292,INV-02292,7627.9,2025-09-22,wire
PAY-02293,INV-02293,5117.89,2025-08-07,ACH
PAY-02294,INV-02294,21730.48,2025-03-30,check
PAY-02295,INV-02295,6923.4,2025-06-10,check
PAY-02296,INV-02296,937.77,2025-07-21,credit_card
PAY-02297,INV-02297,64220.15,2025-06-16,wire
PAY-02298,INV-02298,83217.24,2025-06-16,wire
PAY-02299,INV-02299,91267.62,2025-08-14,ACH
PAY-02300,INV-02300,690.47,2025-08-28,ACH
PAY-02301,INV-02301,2801.31,2025-01-13,ACH
PAY-02302,INV-02302,52597.87,2025-01-31,wire
PAY-02304,INV-02304,2774.47,2025-09-22,wire
PAY-02305,INV-02305,4246.88,2025-12-17,credit_card
PAY-02306,INV-02306,7620.93,2025-02-11,ACH
PAY-02307,INV-02307,23035.99,2025-01-01,check
PAY-02308,INV-02308,1745.39,2025-11-30,check
PAY-02309,INV-02309,5049.34,2025-11-20,ACH
PAY-02310,INV-02310,23185.67,2026-01-14,ACH
PAY-02311,INV-02311,17075.25,2025-07-07,credit_card
PAY-02312,INV-02312,1854.99,2025-01-08,wire
PAY-02313,INV-02313,5208.01,2025-07-13,ACH
PAY-02314,INV-02314,7247.39,2025-08-06,wire
PAY-02315,INV-02315,11357.84,2024-12-30,credit_card
PAY-02316,INV-02316,6404.09,2025-11-05,ACH
PAY-02317,INV-02317,11362.62,2025-09-27,wire
PAY-02318,INV-02318,5996.04,2026-01-06,credit_card
PAY-02319,INV-02319,24359.77,2025-11-12,check
PAY-02320,INV-02320,109452.17,2025-05-05,ACH
PAY-02321,INV-02321,6077.45,2025-02-02,ACH
PAY-02323,INV-02323,109327.19,2025-12-14,credit_card
PAY-02324,INV-02324,1715.67,2026-01-10,credit_card
PAY-02325,INV-02325,5890.73,2025-07-15,check
PAY-02326,INV-02326,1480.01,2025-11-04,check
PAY-02327,INV-02327,3232.3,2025-01-07,ACH
PAY-02329,INV-02329,4294.37,2025-06-10,credit_card
PAY-02330,INV-02330,23001.71,2025-03-27,wire
PAY-02331,INV-02331,6783.91,2025-01-03,wire
PAY-02332,INV-02332,37289.06,2025-11-01,check
PAY-02333,INV-02333,30948.08,2025-10-15,credit_card
PAY-02335,INV-02335,680.22,2025-05-29,check
PAY-02336,INV-02336,61558.44,2025-05-31,credit_card
PAY-02337,INV-02337,38859.51,2025-06-01,ACH
PAY-02338,INV-02338,5650.89,2024-12-15,wire
PAY-02340,INV-02340,1471.27,2025-12-23,credit_card
PAY-02343,INV-02343,23765.2,2025-11-15,check
PAY-02344,INV-02344,6232.7,2025-11-30,wire
PAY-02345,INV-02345,3460.88,2025-03-02,wire
PAY-02346,INV-02346,4972.42,2025-12-02,check
PAY-02347,INV-02347,34640.56,2025-03-13,check
PAY-02348,INV-02348,7480.26,2024-12-30,wire
PAY-02349,INV-02349,6676.2,2025-06-25,ACH
PAY-02350,INV-02350,2949.79,2025-05-12,check
PAY-02351,INV-02351,702.82,2024-12-24,check
PAY-02352,INV-02352,1423.35,2025-07-13,credit_card
PAY-02354,INV-02354,6964.73,2025-07-18,ACH
PAY-02355,INV-02355,27753.3,2025-06-09,check
PAY-02356,INV-02356,90120.1,2025-11-23,ACH
PAY-02357,INV-02357,3223.9,2025-04-18,wire
PAY-02358,INV-02358,2811.94,2025-01-10,credit_card
PAY-02361,INV-02361,6377.0,2025-01-21,wire
PAY-02362,INV-02362,5822.82,2026-01-15,credit_card
PAY-02364,INV-02364,30192.74,2024-12-12,wire
PAY-02365,INV-02365,818.38,2025-06-05,ACH
PAY-02366,INV-02366,7026.72,2025-03-31,ACH
PAY-02367,INV-02367,1356.54,2025-12-06,check
PAY-02368,INV-02368,3694.31,2025-07-19,ACH
PAY-02369,INV-02369,541.0,2025-05-22,wire
PAY-02370,INV-02370,6787.48,2025-10-16,ACH
PAY-02371,INV-02371,980.56,2025-05-08,ACH
PAY-02372,INV-02372,3611.03,2025-11-13,check
PAY-02374,INV-02374,5413.27,2025-02-12,check
PAY-02375,INV-02375,30021.6,2025-01-06,ACH
PAY-02376,INV-02376,7981.14,2025-03-10,ACH
PAY-02378,INV-02378,26213.82,2025-02-03,credit_card
PAY-02379,INV-02379,4927.38,2025-06-28,wire
PAY-02380,INV-02380,115545.2,2025-09-22,check
