id,customer_id,amount,issue_date,due_date,status,paid_amount
INV-03615,CUST-0011,5027.21,2024-12-03,2025-01-02,paid,5027.21
INV-03616,CUST-0078,34007.91,2025-07-23,2025-09-06,paid,34007.91
INV-03617,CUST-0009,3634.09,2024-12-20,2025-01-19,paid,3634.09
INV-03618,CUST-0065,8341.39,2025-07-02,2025-08-16,paid,8341.39
INV-03619,CUST-0109,5914.35,2025-01-12,2025-02-11,partial,1944.46
INV-03620,CUST-0114,1698.38,2025-06-29,2025-07-29,paid,1698.38
INV-03621,CUST-0111,651.33,2025-09-14,2025-10-14,overdue,0.0
INV-03622,CUST-0016,3016.9,2025-08-09,2025-09-08,paid,3016.9
INV-03623,CUST-0139,7382.64,2025-11-03,2025-12-03,paid,7382.64
INV-03624,CUST-0026,7642.01,2025-10-19,2025-11-18,paid,7642.01
INV-03625,CUST-0136,4479.44,2025-04-06,2025-05-06,paid,4479.44
INV-03626,CUST-0039,34524.97,2025-12-17,2026-02-15,open,0.0
INV-03627,CUST-0103,3247.01,2025-08-16,2025-09-15,paid,3247.01
INV-03628,CUST-0066,21498.32,2025-11-09,2025-12-24,overdue,0.0
INV-03629,CUST-0048,5072.25,2025-03-11,2025-04-10,paid,5072.25
INV-03630,CUST-0050,23246.8,2025-12-03,2026-01-17,open,0.0
INV-03631,CUST-0077,3769.09,2025-09-10,2025-10-10,paid,3769.09
INV-03632,CUST-0041,7859.92,2025-02-09,2025-03-11,paid,7859.92
INV-03633,CUST-0083,3560.0,2026-01-07,2026-02-06,open,0.0
INV-03634,CUST-0033,7274.37,2025-06-30,2025-07-30,paid,7274.37
INV-03635,CUST-0131,104185.29,2025-11-19,2026-01-18,open,0.0
INV-03636,CUST-0129,13000.58,2025-05-10,2025-06-24,paid,13000.58
INV-03637,CUST-0064,4754.0,2025-06-26,2025-07-26,paid,4754.0
INV-03638,CUST-0030,22690.5,2024-12-16,2025-02-14,paid,22690.5
INV-03639,CUST-0001,5326.02,2025-06-03,2025-07-03,paid,5326.02
INV-03640,CUST-0051,2407.22,2025-12-18,2026-01-17,open,0.0
INV-03641,CUST-0046,1481.99,2026-01-12,2026-02-11,open,0.0
INV-03642,CUST-0127,5096.88,2025-04-06,2025-05-06,paid,5096.88
INV-03643,CUST-0089,914.68,2024-10-22,2024-11-21,paid,914.68
INV-03644,CUST-0013,563.82,2025-08-29,2025-09-28,paid,563.82
INV-03645,CUST-0090,5190.75,2025-08-16,2025-09-15,paid,5190.75
INV-03646,CUST-0012,108866.58,2025-12-08,2026-02-06,open,0.0
INV-03647,CUST-0034,11038.31,2025-06-01,2025-07-16,paid,11038.31
INV-03648,CUST-0026,2828.78,2025-04-11,2025-05-11,paid,2828.78
INV-03649,CUST-0141,17658.17,2025-10-21,2025-12-05,paid,17658.17
INV-03650,CUST-0100,1411.69,2025-04-23,2025-05-23,paid,1411.69
INV-03651,CUST-0003,23811.49,2025-09-16,2025-10-31,paid,23811.49
INV-03652,CUST-0098,594.73,2025-03-14,2025-04-13,paid,594.73
INV-03653,CUST-0125,21875.0,2025-06-10,2025-07-25,paid,21875.0
INV-03654,CUST-0013,7349.94,2025-05-18,2025-06-17,paid,7349.94
INV-03655,CUST-0094,32799.7,2024-10-26,2024-12-10,paid,32799.7
INV-03656,CUST-0118,4468.15,2026-01-12,2026-02-11,open,0.0
INV-03657,CUST-0150,1103.77,2024-12-26,2025-01-25,paid,1103.77
INV-03658,CUST-0102,16845.1,2025-07-23,2025-09-06,paid,16845.1
INV-03659,CUST-0128,2272.46,2025-12-06,2026-01-05,paid,2272.46
INV-03660,CUST-0107,9947.82,2024-12-27,2025-02-10,paid,9947.82
INV-03661,CUST-0035,3512.94,2025-01-01,2025-01-31,paid,3512.94
INV-03662,CUST-0094,12261.56,2025-05-07,2025-06-21,paid,12261.56
INV-03663,CUST-0123,2648.72,2024-12-29,2025-01-28,overdue,0.0
INV-03664,CUST-0098,2764.44,2025-12-11,2026-01-10,paid,2764.44
INV-03665,CUST-0109,5956.41,2025-10-03,2025-11-02,overdue,0.0
INV-03666,CUST-0077,5196.57,2025-10-18,2025-11-17,paid,5196.57
INV-03667,CUST-0029,3475.87,2025-03-14,2025-04-13,paid,3475.87
INV-03668,CUST-0065,15961.78,2025-07-01,2025-08-15,paid,15961.78
INV-03669,CUST-0124,2123.38,2026-01-04,2026-02-03,open,0.0
INV-03670,CUST-0072,41988.93,2025-04-13,2025-06-12,paid,41988.93
INV-03671,CUST-0021,3083.87,2024-12-20,2025-01-19,paid,3083.87
INV-03672,CUST-0124,3374.76,2025-12-17,2026-01-16,open,0.0
INV-03673,CUST-0017,36774.5,2025-12-24,2026-02-07,open,0.0
INV-03674,CUST-0025,4574.12,2025-12-05,2026-01-04,overdue,0.0
INV-03675,CUST-0123,4389.45,2025-11-13,2025-12-13,overdue,0.0
INV-03676,CUST-0103,900.71,2025-02-16,2025-03-18,paid,900.71
INV-03677,CUST-0134,13821.55,2025-02-14,2025-03-31,paid,13821.55
INV-03678,CUST-0081,37545.05,2025-10-25,2025-12-09,paid,37545.05
INV-03679,CUST-0140,19322.66,2024-11-04,2024-12-19,paid,19322.66
INV-03680,CUST-0027,3745.01,2026-01-11,2026-02-10,open,0.0
INV-03681,CUST-0081,35154.97,2025-06-21,2025-08-05,paid,35154.97
INV-03682,CUST-0094,17333.97,2024-11-15,2024-12-30,paid,17333.97
INV-03683,CUST-0027,4975.13,2025-06-15,2025-07-15,paid,4975.13
INV-03684,CUST-0055,6897.09,2025-04-21,2025-05-21,paid,6897.09
INV-03685,CUST-0014,4478.01,2025-06-29,2025-07-29,paid,4478.01
INV-03686,CUST-0128,3695.14,2025-12-07,2026-01-06,paid,3695.14
INV-03687,CUST-0044,3417.63,2025-11-18,2025-12-18,paid,3417.63
INV-03688,CUST-0020,5104.4,2025-05-20,2025-06-19,paid,5104.4
INV-03689,CUST-0012,88924.71,2025-08-10,2025-10-09,paid,88924.71
INV-03690,CUST-0096,32178.37,2025-04-26,2025-06-10,paid,32178.37
INV-03691,CUST-0061,4982.76,2025-02-01,2025-03-03,paid,4982.76
INV-03692,CUST-0056,5240.88,2025-03-12,2025-04-11,paid,5240.88
INV-03693,CUST-0088,3784.59,2025-11-22,2025-12-22,overdue,0.0
INV-03694,CUST-0018,30866.89,2025-02-27,2025-04-13,paid,30866.89
INV-03695,CUST-0046,6641.75,2025-11-22,2025-12-22,paid,6641.75
INV-03696,CUST-0102,25000.69,2025-09-18,2025-11-02,paid,25000.69
INV-03697,CUST-0143,2887.54,2025-09-09,2025-10-09,paid,2887.54
INV-03698,CUST-0121,3499.57,2025-03-15,2025-04-14,paid,3499.57
INV-03699,CUST-0012,78714.33,2025-02-16,2025-04-17,paid,78714.33
INV-03700,CUST-0072,23211.04,2025-01-07,2025-03-08,paid,23211.04
INV-03701,CUST-0028,4125.91,2025-05-25,2025-06-24,paid,4125.91
INV-03702,CUST-0103,982.79,2025-04-30,2025-05-30,paid,982.79
INV-03703,CUST-0050,20848.74,2025-06-10,2025-07-25,paid,20848.74
INV-03704,CUST-0003,37195.86,2025-01-19,2025-03-05,paid,37195.86
INV-03705,CUST-0070,5662.59,2025-11-28,2025-12-28,paid,5662.59
INV-03706,CUST-0063,93351.96,2025-10-13,2025-12-12,paid,93351.96
INV-03707,CUST-0140,27708.47,2025-11-25,2026-01-09,overdue,0.0
INV-03708,CUST-0040,7889.37,2025-02-07,2025-03-09,paid,7889.37
INV-03709,CUST-0095,5732.8,2026-01-12,2026-02-11,open,0.0
INV-03710,CUST-0024,28390.77,2025-11-16,2025-12-31,partial,10452.96
INV-03711,CUST-0003,33094.73,2025-03-08,2025-04-22,paid,33094.73
INV-03712,CUST-0017,21361.03,2025-10-09,2025-11-23,paid,21361.03
INV-03713,CUST-0084,5632.83,2025-11-29,2025-12-29,paid,5632.83
INV-03714,CUST-0019,84300.43,2026-01-02,2026-03-03,open,0.0
INV-03715,CUST-0069,6120.12,2025-10-15,2025-11-14,paid,6120.12
INV-03716,CUST-0098,4873.15,2025-06-08,2025-07-08,paid,4873.15
INV-03717,CUST-0043,17144.09,2025-03-30,2025-05-14,paid,17144.09
INV-03718,CUST-0139,6158.71,2024-12-11,2025-01-10,paid,6158.71
INV-03719,CUST-0060,6454.94,2024-12-10,2025-01-09,paid,6454.94
INV-03720,CUST-0046,6085.1,2025-04-28,2025-05-28,paid,6085.1
INV-03721,CUST-0133,5033.81,2025-04-15,2025-05-15,paid,5033.81
INV-03722,CUST-0135,3771.35,2025-07-04,2025-08-03,paid,3771.35
INV-03723,CUST-0074,14949.76,2025-10-18,2025-12-02,overdue,0.0
INV-03724,CUST-0006,2517.41,2025-05-30,2025-06-29,overdue,0.0
INV-03725,CUST-0144,110342.01,2025-02-25,2025-04-26,paid,110342.01
INV-03726,CUST-0123,5236.66,2024-11-10,2024-12-10,overdue,0.0
INV-03727,CUST-0109,2950.69,2025-08-23,2025-09-22,paid,2950.69
INV-03728,CUST-0118,6519.26,2025-11-13,2025-12-13,paid,6519.26
INV-03729,CUST-0088,1522.81,2025-08-28,2025-09-27,overdue,0.0
INV-03730,CUST-0103,3329.68,2025-02-08,2025-03-10,paid,3329.68
INV-03731,CUST-0149,3927.39,2025-09-05,2025-10-05,paid,3927.39
INV-03732,CUST-0111,886.18,2025-03-22,2025-04-21,paid,886.18
INV-03733,CUST-0021,7725.3,2026-01-02,2026-02-01,open,0.0
INV-03734,CUST-0115,3025.42,2025-11-24,2025-12-24,overdue,0.0
INV-03735,CUST-0084,5394.64,2026-01-15,2026-02-14,open,0.0
INV-03736,CUST-0025,4185.46,2025-07-03,2025-08-02,overdue,0.0
INV-03737,CUST-0053,5707.21,2025-08-23,2025-09-22,paid,5707.21
INV-03738,CUST-0072,95946.88,2025-08-03,2025-10-02,paid,95946.88
INV-03739,CUST-0148,114839.17,2024-12-07,2025-02-05,paid,114839.17
INV-03740,CUST-0144,27210.1,2025-06-07,2025-08-06,paid,27210.1
INV-03741,CUST-0085,3842.77,2024-12-01,2024-12-31,paid,3842.77
INV-03742,CUST-0062,52372.61,2025-04-15,2025-06-14,paid,52372.61
INV-03743,CUST-0097,34082.25,2024-10-25,2024-12-09,paid,34082.25
INV-03744,CUST-0063,94865.5,2024-12-23,2025-02-21,paid,94865.5
INV-03745,CUST-0090,642.09,2025-09-24,2025-10-24,overdue,0.0
INV-03746,CUST-0097,16671.22,2025-03-14,2025-04-28,paid,16671.22
INV-03747,CUST-0076,7404.96,2025-02-20,2025-03-22,paid,7404.96
INV-03748,CUST-0135,6192.4,2025-07-07,2025-08-06,paid,6192.4
INV-03749,CUST-0038,38087.41,2025-12-20,2026-02-03,open,0.0
INV-03750,CUST-0055,4963.5,2025-02-28,2025-03-30,paid,4963.5
INV-03751,CUST-0063,30495.16,2025-09-18,2025-11-17,paid,30495.16
INV-03752,CUST-0023,5855.48,2025-05-16,2025-06-15,paid,5855.48
INV-03753,CUST-0032,2760.9,2025-06-01,2025-07-01,paid,2760.9
INV-03754,CUST-0035,2337.52,2025-07-01,2025-07-31,paid,2337.52
INV-03755,CUST-0131,110172.88,2025-03-07,2025-05-06,paid,110172.88
INV-03756,CUST-0096,14541.52,2025-03-08,2025-04-22,paid,14541.52
INV-03757,CUST-0129,16699.88,2025-01-16,2025-03-02,paid,16699.88
INV-03758,CUST-0008,32440.29,2024-12-26,2025-02-09,paid,32440.29
INV-03759,CUST-0073,14279.84,2026-01-03,2026-02-17,open,0.0
INV-03760,CUST-0091,2810.94,2025-12-05,2026-01-04,overdue,0.0
INV-03761,CUST-0020,6157.86,2025-08-06,2025-09-05,paid,6157.86
INV-03762,CUST-0009,5882.2,2025-02-20,2025-03-22,paid,5882.2
INV-03763,CUST-0105,3488.21,2025-07-09,2025-08-08,paid,3488.21
INV-03764,CUST-0135,3001.49,2024-12-02,2025-01-01,paid,3001.49
INV-03765,CUST-0047,35272.17,2025-10-05,2025-11-19,paid,35272.17
INV-03766,CUST-0004,7684.83,2024-10-31,2024-11-30,paid,7684.83
INV-03767,CUST-0021,949.48,2025-12-11,2026-01-10,paid,949.48
INV-03768,CUST-0020,5000.05,2025-12-06,2026-01-05,overdue,0.0
INV-03769,CUST-0103,2857.69,2024-11-15,2024-12-15,paid,2857.69
INV-03770,CUST-0115,7468.62,2024-12-08,2025-01-07,paid,7468.62
INV-03771,CUST-0121,3687.88,2025-05-31,2025-06-30,paid,3687.88
INV-03772,CUST-0072,66155.83,2025-01-12,2025-03-13,paid,66155.83
INV-03773,CUST-0099,7140.79,2025-04-10,2025-05-10,paid,7140.79
INV-03774,CUST-0096,23436.39,2026-01-07,2026-02-21,open,0.0
INV-03775,CUST-0043,13143.47,2025-01-21,2025-03-07,paid,13143.47
INV-03776,CUST-0074,5607.22,2024-11-04,2024-12-19,paid,5607.22
INV-03777,CUST-0137,11115.73,2025-06-13,2025-07-28,paid,11115.73
INV-03778,CUST-0100,741.74,2025-07-07,2025-08-06,paid,741.74
INV-03779,CUST-0142,34330.3,2025-03-19,2025-05-03,paid,34330.3
INV-03780,CUST-0078,9487.08,2024-11-18,2025-01-02,paid,9487.08
INV-03781,CUST-0005,7053.21,2024-12-29,2025-01-28,paid,7053.21
INV-03782,CUST-0092,4529.53,2025-12-04,2026-01-03,overdue,0.0
INV-03783,CUST-0105,2825.7,2025-06-18,2025-07-18,paid,2825.7
INV-03784,CUST-0094,22691.89,2025-12-07,2026-01-21,open,0.0
INV-03785,CUST-0091,3304.16,2025-04-27,2025-05-27,paid,3304.16
INV-03786,CUST-0090,7631.5,2025-09-30,2025-10-30,overdue,0.0
INV-03787,CUST-0031,4627.83,2025-05-10,2025-06-09,paid,4627.83
INV-03788,CUST-0078,36016.74,2025-01-19,2025-03-05,paid,36016.74
INV-03789,CUST-0142,16560.22,2025-07-07,2025-08-21,paid,16560.22
INV-03790,CUST-0046,4535.28,2025-09-27,2025-10-27,paid,4535.28
INV-03791,CUST-0137,38410.79,2024-12-21,2025-02-04,paid,38410.79
INV-03792,CUST-0137,33669.35,2025-12-13,2026-01-27,open,0.0
INV-03793,CUST-0067,5776.83,2025-11-11,2025-12-11,paid,5776.83
INV-03794,CUST-0095,3974.83,2025-03-27,2025-04-26,paid,3974.83
INV-03795,CUST-0027,974.86,2025-10-19,2025-11-18,paid,974.86
INV-03796,CUST-0103,1974.81,2025-12-01,2025-12-31,overdue,0.0
INV-03797,CUST-0093,6867.31,2025-10-07,2025-11-06,paid,6867.31
INV-03798,CUST-0003,20433.29,2025-05-30,2025-07-14,paid,20433.29
INV-03799,CUST-0105,5104.34,2025-07-15,2025-08-14,paid,5104.34
INV-03800,CUST-0111,6119.84,2025-09-16,2025-10-16,paid,6119.84
INV-03801,CUST-0048,4932.59,2025-03-16,2025-04-15,paid,4932.59
INV-03802,CUST-0015,2800.9,2025-06-16,2025-07-16,paid,2800.9
INV-03803,CUST-0027,3645.13,2026-01-04,2026-02-03,open,0.0
INV-03804,CUST-0098,5118.95,2025-01-27,2025-02-26,paid,5118.95
INV-03805,CUST-0135,1493.11,2025-02-24,2025-03-26,paid,1493.11
INV-03806,CUST-0129,10318.07,2025-11-12,2025-12-27,paid,10318.07
INV-03807,CUST-0103,5377.88,2025-10-20,2025-11-19,paid,5377.88
INV-03808,CUST-0128,6497.23,2025-03-28,2025-04-27,paid,6497.23
INV-03809,CUST-0146,1543.64,2025-09-20,2025-10-20,paid,1543.64
INV-03810,CUST-0034,26955.4,2025-04-08,2025-05-23,paid,26955.4
INV-03811,CUST-0012,86100.82,2025-02-19,2025-04-20,paid,86100.82
INV-03812,CUST-0049,21207.82,2025-04-06,2025-05-21,paid,21207.82
INV-03813,CUST-0086,110096.76,2025-10-12,2025-12-11,paid,110096.76
INV-03814,CUST-0006,7473.11,2025-01-19,2025-02-18,paid,7473.11
INV-03815,CUST-0074,6003.8,2025-04-08,2025-05-23,paid,6003.8
INV-03816,CUST-0077,2476.18,2025-05-16,2025-06-15,paid,2476.18
INV-03817,CUST-0088,5885.13,2025-12-25,2026-01-24,open,0.0
INV-03818,CUST-0150,2978.62,2025-05-02,2025-06-01,paid,2978.62
INV-03819,CUST-0025,2969.22,2025-06-30,2025-07-30,overdue,0.0
INV-03820,CUST-0114,7100.55,2025-01-08,2025-02-07,paid,7100.55
INV-03821,CUST-0061,2045.03,2025-12-09,2026-01-08,paid,2045.03
INV-03822,CUST-0006,7942.18,2025-12-01,2025-12-31,overdue,0.0
INV-03823,CUST-0072,103070.79,2025-05-14,2025-07-13,paid,103070.79
INV-03824,CUST-0004,4317.05,2025-09-28,2025-10-28,paid,4317.05
INV-03825,CUST-0066,39817.23,2024-11-03,2024-12-18,paid,39817.23
INV-03826,CUST-0146,2810.3,2025-08-20,2025-09-19,paid,2810.3
INV-03827,CUST-0013,2250.19,2025-07-14,2025-08-13,paid,2250.19
INV-03828,CUST-0015,4733.0,2024-11-22,2024-12-22,paid,4733.0
INV-03829,CUST-0127,6558.71,2026-01-11,2026-02-10,open,0.0
INV-03830,CUST-0136,6276.67,2024-12-28,2025-01-27,paid,6276.67
INV-03831,CUST-0039,109091.89,2025-03-18,2025-05-17,paid,109091.89
INV-03832,CUST-0041,7296.75,2025-04-21,2025-05-21,overdue,0.0
INV-03833,CUST-0040,3301.37,2025-09-12,2025-10-12,paid,3301.37
INV-03834,CUST-0109,7299.86,2025-05-12,2025-06-11,paid,7299.86
INV-03835,CUST-0103,2929.61,2025-08-26,2025-09-25,paid,2929.61
INV-03836,CUST-0148,53472.3,2025-05-17,2025-07-16,paid,53472.3
INV-03837,CUST-0123,7229.17,2025-08-03,2025-09-02,paid,7229.17
INV-03838,CUST-0126,4530.87,2025-08-28,2025-09-27,paid,4530.87
INV-03839,CUST-0017,27263.97,2025-01-19,2025-03-05,paid,27263.97
INV-03840,CUST-0031,5128.22,2024-12-07,2025-01-06,paid,5128.22
INV-03841,CUST-0105,6403.48,2025-07-17,2025-08-16,paid,6403.48
INV-03842,CUST-0104,4470.41,2025-06-04,2025-07-04,paid,4470.41
INV-03843,CUST-0053,6022.98,2025-07-20,2025-08-19,paid,6022.98
INV-03844,CUST-0022,30774.29,2024-12-23,2025-02-06,paid,30774.29
INV-03845,CUST-0072,32625.27,2025-11-02,2026-01-01,paid,32625.27
INV-03846,CUST-0043,18354.96,2025-05-15,2025-06-29,paid,18354.96
INV-03847,CUST-0066,27921.74,2025-06-06,2025-07-21,paid,27921.74
INV-03848,CUST-0051,4651.62,2025-08-15,2025-09-14,overdue,0.0
INV-03849,CUST-0062,99456.05,2025-07-08,2025-09-06,paid,99456.05
INV-03850,CUST-0067,3626.22,2025-08-29,2025-09-28,paid,3626.22
INV-03851,CUST-0101,5112.91,2025-12-26,2026-01-25,open,0.0
INV-03852,CUST-0104,5753.86,2025-02-25,2025-03-27,paid,5753.86
INV-03853,CUST-0053,7438.84,2025-06-27,2025-07-27,paid,7438.84
INV-03854,CUST-0136,7861.01,2024-11-21,2024-12-21,paid,7861.01
INV-03855,CUST-0040,4259.84,2024-11-30,2024-12-30,overdue,0.0
INV-03856,CUST-0056,2344.25,2025-04-05,2025-05-05,paid,2344.25
INV-03857,CUST-0082,33875.97,2025-04-09,2025-06-08,paid,33875.97
INV-03858,CUST-0102,27447.17,2025-05-16,2025-06-30,paid,27447.17
INV-03859,CUST-0144,97676.15,2025-03-09,2025-05-08,paid,97676.15
INV-03860,CUST-0146,5053.62,2025-11-25,2025-12-25,paid,5053.62
INV-03861,CUST-0040,5581.9,2025-03-28,2025-04-27,paid,5581.9
INV-03862,CUST-0071,74149.77,2025-03-04,2025-05-03,paid,74149.77
INV-03863,CUST-0087,24962.76,2025-02-10,2025-03-27,paid,24962.76
INV-03864,CUST-0010,640.57,2025-05-14,2025-06-13,paid,640.57
INV-03865,CUST-0054,34237.05,2025-02-23,2025-04-09,paid,34237.05
INV-03866,CUST-0145,7630.62,2025-10-18,2025-11-17,paid,7630.62
INV-03867,CUST-0014,3536.86,2025-05-11,2025-06-10,paid,3536.86
INV-03868,CUST-0119,1437.42,2025-05-22,2025-06-21,paid,1437.42
INV-03869,CUST-0086,45226.11,2025-02-20,2025-04-21,paid,45226.11
INV-03870,CUST-0068,4524.2,2025-01-25,2025-02-24,paid,4524.2
INV-03871,CUST-0129,19045.18,2025-07-27,2025-09-10,paid,19045.18
INV-03872,CUST-0025,4504.75,2025-06-28,2025-07-28,paid,4504.75
INV-03873,CUST-0081,13322.55,2025-10-30,2025-12-14,paid,13322.55
INV-03874,CUST-0150,7759.76,2024-12-09,2025-01-08,paid,7759.76
INV-03875,CUST-0125,37478.81,2025-07-14,2025-08-28,overdue,0.0
INV-03876,CUST-0068,5302.06,2025-02-28,2025-03-30,paid,5302.06
INV-03877,CUST-0078,5065.83,2025-06-02,2025-07-17,paid,5065.83
INV-03878,CUST-0025,5971.5,2025-09-07,2025-10-07,overdue,0.0
INV-03879,CUST-0063,32448.56,2025-08-20,2025-10-19,paid,32448.56
INV-03880,CUST-0128,3296.47,2025-08-23,2025-09-22,paid,3296.47
INV-03881,CUST-0049,33862.6,2025-03-10,2025-04-24,paid,33862.6
INV-03882,CUST-0011,1286.45,2024-12-23,2025-01-22,overdue,0.0
INV-03883,CUST-0148,68888.12,2025-12-29,2026-02-27,open,0.0
INV-03884,CUST-0081,8425.34,2025-02-01,2025-03-18,paid,8425.34
INV-03885,CUST-0094,33364.78,2025-03-25,2025-05-09,paid,33364.78
INV-03886,CUST-0064,7986.61,2025-07-19,2025-08-18,paid,7986.61
INV-03887,CUST-0092,4453.91,2025-01-20,2025-02-19,paid,4453.91
INV-03888,CUST-0070,1140.31,2024-12-13,2025-01-12,paid,1140.31
INV-03889,CUST-0050,5255.55,2025-03-08,2025-04-22,paid,5255.55
INV-03890,CUST-0080,12934.88,2025-03-07,2025-04-21,paid,12934.88
INV-03891,CUST-0146,3812.22,2025-06-18,2025-07-18,paid,3812.22
INV-03892,CUST-0003,6804.24,2025-02-09,2025-03-26,paid,6804.24
INV-03893,CUST-0112,3235.68,2024-11-10,2024-12-10,paid,3235.68
INV-03894,CUST-0047,19527.82,2025-02-07,2025-03-24,paid,19527.82
INV-03895,CUST-0068,6338.03,2025-01-18,2025-02-17,paid,6338.03
INV-03896,CUST-0150,1163.45,2025-11-23,2025-12-23,overdue,0.0
INV-03897,CUST-0043,14234.89,2025-12-08,2026-01-22,open,0.0
INV-03898,CUST-0022,25495.33,2025-11-21,2026-01-05,paid,25495.33
INV-03899,CUST-0038,16660.13,2024-11-10,2024-12-25,paid,16660.13
INV-03900,CUST-0068,5218.37,2025-02-27,2025-03-29,paid,5218.37
INV-03901,CUST-0096,33664.02,2025-01-29,2025-03-15,paid,33664.02
INV-03902,CUST-0137,34750.06,2025-02-09,2025-03-26,paid,34750.06
INV-03903,CUST-0116,71120.94,2025-10-11,2025-12-10,paid,71120.94
INV-03904,CUST-0139,5675.13,2025-11-25,2025-12-25,overdue,0.0
INV-03905,CUST-0078,8490.09,2024-12-12,2025-01-26,paid,8490.09
INV-03906,CUST-0035,709.26,2025-10-23,2025-11-22,paid,709.26
INV-03907,CUST-0063,46696.3,2025-08-03,2025-10-02,paid,46696.3
INV-03908,CUST-0100,1966.96,2026-01-10,2026-02-09,open,0.0
INV-03909,CUST-0102,21404.95,2025-08-19,2025-10-03,paid,21404.95
INV-03910,CUST-0112,7784.93,2025-11-21,2025-12-21,paid,7784.93
INV-03911,CUST-0096,21911.4,2026-01-14,2026-02-28,open,0.0
INV-03912,CUST-0048,4242.41,2025-11-28,2025-12-28,paid,4242.41
INV-03913,CUST-0102,6726.4,2025-04-03,2025-05-18,paid,6726.4
INV-03914,CUST-0042,6837.13,2025-07-01,2025-07-31,paid,6837.13
INV-03915,CUST-0028,5096.56,2025-03-20,2025-04-19,paid,5096.56
INV-03916,CUST-0006,6384.71,2025-07-01,2025-07-31,overdue,0.0
INV-03917,CUST-0125,5541.3,2025-02-19,2025-04-05,paid,5541.3
INV-03918,CUST-0116,25308.03,2025-01-31,2025-04-01,paid,25308.03
INV-03919,CUST-0147,38782.82,2025-11-25,2026-01-24,open,0.0
INV-03920,CUST-0119,1813.64,2025-08-27,2025-09-26,paid,1813.64
INV-03921,CUST-0102,9849.15,2025-01-07,2025-02-21,paid,9849.15
INV-03922,CUST-0109,6012.28,2025-03-29,2025-04-28,paid,6012.28
INV-03923,CUST-0094,14672.05,2024-12-06,2025-01-20,paid,14672.05
INV-03924,CUST-0095,2230.93,2025-04-11,2025-05-11,paid,2230.93
INV-03925,CUST-0022,19288.88,2026-01-13,2026-02-27,open,0.0
INV-03926,CUST-0123,3035.54,2025-08-09,2025-09-08,overdue,0.0
INV-03927,CUST-0089,694.99,2025-11-14,2025-12-14,paid,694.99
INV-03928,CUST-0140,11628.94,2025-09-12,2025-10-27,paid,11628.94
INV-03929,CUST-0150,4116.43,2025-01-19,2025-02-18,paid,4116.43
INV-03930,CUST-0127,6927.65,2025-12-05,2026-01-04,paid,6927.65
INV-03931,CUST-0129,36764.41,2025-05-29,2025-07-13,paid,36764.41
INV-03932,CUST-0002,29322.27,2025-07-31,2025-09-29,paid,29322.27
INV-03933,CUST-0143,2905.7,2025-03-19,2025-04-18,paid,2905.7
INV-03934,CUST-0104,3985.91,2025-05-26,2025-06-25,paid,3985.91
INV-03935,CUST-0072,51016.4,2025-09-23,2025-11-22,paid,51016.4
INV-03936,CUST-0060,1100.22,2024-11-10,2024-12-10,paid,1100.22
INV-03937,CUST-0149,3651.49,2024-12-06,2025-01-05,paid,3651.49
INV-03938,CUST-0068,3052.14,2024-10-28,2024-11-27,paid,3052.14
INV-03939,CUST-0137,6511.62,2024-11-02,2024-12-17,paid,6511.62
INV-03940,CUST-0139,7931.2,2025-11-29,2025-12-29,overdue,0.0
INV-03941,CUST-0075,4127.37,2025-10-24,2025-11-23,overdue,0.0
INV-03942,CUST-0077,4079.89,2024-11-30,2024-12-30,paid,4079.89
INV-03943,CUST-0148,59220.47,2025-05-18,2025-07-17,paid,59220.47
INV-03944,CUST-0039,76527.44,2025-04-28,2025-06-27,paid,76527.44
INV-03945,CUST-0054,22741.85,2025-08-17,2025-10-01,paid,22741.85
INV-03946,CUST-0130,38482.34,2025-09-05,2025-10-20,paid,38482.34
INV-03947,CUST-0003,20185.56,2024-11-10,2024-12-25,paid,20185.56
INV-03948,CUST-0105,2138.63,2025-12-12,2026-01-11,paid,2138.63
INV-03949,CUST-0009,6256.47,2025-03-02,2025-04-01,paid,6256.47
INV-03950,CUST-0053,4737.51,2025-03-30,2025-04-29,paid,4737.51
INV-03951,CUST-0120,1878.03,2025-03-20,2025-04-19,paid,1878.03
INV-03952,CUST-0113,2287.72,2024-12-23,2025-01-22,paid,2287.72
INV-03953,CUST-0045,5455.17,2025-10-12,2025-11-11,paid,5455.17
INV-03954,CUST-0042,1944.44,2025-09-19,2025-10-19,paid,1944.44
INV-03955,CUST-0056,4920.4,2025-03-06,2025-04-05,paid,4920.4
INV-03956,CUST-0008,34685.74,2024-11-14,2024-12-29,paid,34685.74
INV-03957,CUST-0059,37099.56,2025-02-01,2025-03-18,paid,37099.56
INV-03958,CUST-0101,6338.96,2025-08-03,2025-09-02,paid,6338.96
INV-03959,CUST-0063,91540.25,2025-05-14,2025-07-13,paid,91540.25
INV-03960,CUST-0143,2654.51,2025-07-27,2025-08-26,paid,2654.51
INV-03961,CUST-0134,5343.2,2024-12-10,2025-01-24,paid,5343.2
INV-03962,CUST-0083,7808.2,2025-09-11,2025-10-11,paid,7808.2
INV-03963,CUST-0123,6947.3,2025-04-05,2025-05-05,paid,6947.3
INV-03964,CUST-0047,13003.97,2025-12-25,2026-02-08,open,0.0
INV-03965,CUST-0044,2368.3,2025-11-14,2025-12-14,paid,2368.3
